objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237649921118961698,28.591335288388,14.7061082766736,17.01579,15.75517,15.21592,14.99019,14.88583,1035,301,6,150,3506166189439164416,STAR,-0.0003041822,3114,54773,414
1237649921118961813,28.5866513315407,14.6484596483463,18.77691,17.72569,17.3047,16.99207,16.873,1035,301,6,150,484250241130850304,GALAXY,0.06252798,430,51877,412
1237649921118961821,28.5987007301835,14.6597794674228,19.13844,17.53348,16.72542,16.30835,16.02112,1035,301,6,150,484249966252943360,GALAXY,0.08513402,430,51877,411
1237649921118961833,28.6232275421002,14.7897365802827,18.26895,16.46435,15.55714,15.12458,14.79462,1035,301,6,150,484248866741315584,GALAXY,0.06954756,430,51877,407
1237649921118961850,28.6348400554493,14.6596613990974,19.2374,17.8698,17.10851,16.73223,16.45711,1035,301,6,150,484251890398291968,GALAXY,0.0845228,430,51877,418
1237649921119027253,28.8026470632799,14.7817419745816,18.18222,18.19547,18.565,18.80134,19.29757,1035,301,6,151,5243535862294093824,STAR,1.09842E-05,4657,55591,800
1237649921119027300,28.7279989216761,14.7224696740176,18.20354,17.2587,16.85284,16.6038,16.48979,1035,301,6,151,484261786002941952,GALAXY,0.05055624,430,51877,454
1237649921119027325,28.7813450278122,14.7489012151361,19.14681,17.79977,17.05679,16.63233,16.33916,1035,301,6,151,484262335758755840,GALAXY,0.09562941,430,51877,456
1237649921119027327,28.7832638576528,14.6988375700353,19.40635,17.93001,17.10841,16.69619,16.3761,1035,301,6,151,484262885514569728,GALAXY,0.09840299,430,51877,458
1237649921119027334,28.804940391702,14.6414203056811,18.52824,17.40081,16.8526,16.57694,16.4071,1035,301,6,151,484262610636662784,GALAXY,0.04361948,430,51877,457
1237649921119027346,28.8260908711526,14.7140551371537,18.69064,17.52083,16.95583,16.63149,16.49185,1035,301,6,151,484261511125035008,GALAXY,0.0504658,430,51877,453
1237649921119027376,28.8703304021416,14.7557404632048,19.31251,17.87583,17.16686,16.80458,16.54228,1035,301,6,151,484258762345965568,GALAXY,0.08538072,430,51877,443
1237649921119092738,28.8750603389773,14.676703824342,19.21762,17.02946,16.15516,15.87958,15.7369,1035,301,6,152,3506175535288000512,STAR,8.825449E-05,3114,54773,448
1237649921119092777,28.8917345114407,14.6225355631185,18.25063,16.7134,16.06652,15.83623,15.68715,1035,301,6,152,3506176909677535232,STAR,0.0002807009,3114,54773,453
1237649921119092805,28.943757333651,14.7128387785537,19.10405,19.02792,18.9569,18.77192,18.54275,1035,301,6,152,484261236247128064,QSO,1.947276,430,51877,452
1237649921119092934,28.9526750803405,14.6464831337264,19.37175,17.39466,16.26874,15.8005,15.37848,1035,301,6,152,484282951601776640,GALAXY,0.1338409,430,51877,531
1237649921119092973,28.9976379877067,14.7742266054739,19.56445,18.11848,17.28753,16.84783,16.51617,1035,301,6,152,484284325991311360,GALAXY,0.08381205,430,51877,536
1237649921119158282,29.0270611443224,14.6350721524974,19.07074,18.08254,17.70118,17.51723,17.42398,1035,301,6,153,3506176085043814400,STAR,-0.0003419929,3114,54773,450
1237649921119158288,29.0447344997859,14.739955867435,17.99626,16.53571,15.91605,15.66849,15.55038,1035,301,6,153,3506173611142651904,STAR,-0.0001911702,3114,54773,441
1237649921119158354,29.1505548366865,14.6892326060161,18.06863,16.57807,15.97067,15.74823,15.64957,1035,301,6,153,3506197250642649088,STAR,5.181774E-05,3114,54773,527
1237649921119158425,29.0567121955481,14.6894926525443,19.45274,18.20481,17.65298,17.43111,17.32713,1035,301,6,153,3506177184555442176,STAR,-0.0002855345,3114,54773,454
1237649921119158444,29.0687534192198,14.6948772721185,18.86791,17.95155,17.57592,17.23951,17.1816,1035,301,6,153,484295870863403008,GALAXY,0.07163577,430,51877,578
1237649921119158471,29.104464300535,14.6931364553865,19.51538,17.51737,16.47265,15.99151,15.61164,1035,301,6,153,484294221595961344,GALAXY,0.09381033,430,51877,572
1237649921119223823,29.2033280961036,14.6064385155742,18.42941,16.62729,15.93232,15.67306,15.53763,1035,301,6,154,3506200824055439360,STAR,-2.118722E-05,3114,54773,540
1237649921119223868,29.3040502043066,14.7354561948865,17.28296,15.39144,14.54224,14.11333,13.77516,1035,301,6,154,484293122084333568,GALAXY,0.02603042,430,51877,568
1237649918968332324,21.1002196784938,13.6840723153071,18.45485,17.52891,17.22195,17.09779,17.07846,1035,301,2,102,5255974647740997632,STAR,0.0001200192,4668,56211,996
1237649918968332400,21.0999607960207,13.7237279675822,19.49889,19.19319,18.75828,18.56978,18.29636,1035,301,2,102,477408255417542656,QSO,0.2555044,424,51893,97
1237649918968397861,21.2504039051051,13.632006732925,17.42442,15.58155,14.66541,14.41907,14.35144,1035,301,2,103,477395885911730176,STAR,3.542898E-05,424,51893,52
1237649918968397894,21.3137037737285,13.789748733017,17.3096,16.17659,16.04197,16.03076,16.06882,1035,301,2,103,477398084934985728,STAR,-0.0001899458,424,51893,60
1237649918968397945,21.2614021100154,13.6954221654703,18.84734,17.77303,17.32721,17.01488,16.81846,1035,301,2,103,477395611033823232,GALAXY,0.06110639,424,51893,51
1237649918968528900,21.5060154005639,13.5898865505422,16.90347,15.72646,15.26839,15.07507,15.00032,1035,301,2,105,477396435667544064,STAR,-0.0001242719,424,51893,54
1237649918968528903,21.5211881228199,13.7226689782013,18.04718,17.009,16.88505,16.85398,16.887,1035,301,2,105,478588306355939328,STAR,-0.001009761,425,51898,294
1237649918968528914,21.5560346442663,13.7120084115751,17.31549,16.3603,16.00767,15.86309,15.82442,1035,301,2,105,5252513385103204352,STAR,-5.930918E-05,4665,56209,692
1237649918968529038,21.6236405812495,13.7517834232252,19.53547,19.4925,19.78315,20.09595,20.31205,1035,301,2,105,478580884652451840,STAR,0.0001331074,425,51898,267
1237649918968659994,21.873388793583,13.6619413885473,18.57647,18.34323,18.36593,18.48586,18.40413,1035,301,2,107,478588856111753216,QSO,0.8577651,425,51898,296
1237649918968660078,21.9252270902795,13.5491208382604,17.74766,16.46928,15.89778,15.53884,15.31654,1035,301,2,107,478585557576869888,GALAXY,0.0734743,425,51898,284
1237649918968660092,21.8042349761049,13.6023668693289,19.32904,17.20216,16.65694,16.44001,16.56159,1035,301,2,107,477383791283824640,GALAXY,0.01503815,424,51893,8
1237649918968725643,22.072281754021,13.5810153510601,18.69024,17.40312,16.71291,16.30941,16.04728,1035,301,2,108,477382966650103808,GALAXY,0.10299,424,51893,5
1237649918968725652,22.0816190398957,13.5368615040292,19.36442,17.4384,16.43308,16.00176,15.62666,1035,301,2,108,478578410751289344,GALAXY,0.102445,425,51898,258
1237649918968856582,22.271423540647,13.565232069779,16.99291,17.40191,17.90198,18.22943,18.61781,1035,301,2,110,5252377870295080960,STAR,-0.0008779254,4665,56209,199
1237649918968856616,22.3528995016498,13.7092059185145,17.59492,16.40791,15.94289,15.75443,15.67217,1035,301,2,110,478577311239661568,STAR,-0.0003654355,425,51898,254
1237649918968856663,22.2943136296769,13.7139613840827,19.53273,17.53898,16.51537,16.07366,15.72347,1035,301,2,110,478578960507103232,GALAXY,0.1077848,425,51898,260
1237649918968922272,22.5023816365412,13.6796119487171,17.82847,16.40379,15.72841,15.32938,15.06795,1035,301,2,111,478567690512918528,GALAXY,0.04393206,425,51898,219
1237649918968987720,22.6748275586952,13.6114939965775,18.65671,17.67535,17.35201,17.20264,17.14618,1035,301,2,112,5252356154940432384,STAR,-0.0007003476,4665,56209,120
1237649918969053201,22.7698413973563,13.6496816378894,17.25089,15.2818,14.37104,13.91861,13.57271,1035,301,2,113,478541851989665792,GALAXY,0.01963193,425,51898,125
1237649918969118853,22.9261779167135,13.5821613830755,17.17192,15.75236,15.08064,14.71081,14.46592,1035,301,2,114,478545425402456064,GALAXY,0.04417825,425,51898,138
1237649918969118907,23.0020343901836,13.6231990762519,19.18458,17.80794,17.0798,16.64911,16.36567,1035,301,2,114,478545700280363008,GALAXY,0.07047854,425,51898,139
1237649918969184360,23.1268563927182,13.6471415622473,18.77294,17.00568,16.17306,15.72026,15.3814,1035,301,2,115,478533330774550528,GALAXY,0.0856397,425,51898,94
1237649918969184378,23.1564526886367,13.6342226324192,19.01134,18.06983,17.65611,17.28407,17.23206,1035,301,2,115,478534155408271360,GALAXY,0.1189164,425,51898,97
1237649918969249899,23.2350592881514,13.621886240505,19.57244,19.07012,18.90436,18.8525,19.03476,1035,301,2,116,478534430286178304,STAR,-0.0002199372,425,51898,98
1237649918969249906,23.2383004969803,13.5288867788543,19.55599,17.67596,16.75422,16.34281,16.01474,1035,301,2,116,478534980041992192,GALAXY,0.07320476,425,51898,100
1237649918969249914,23.2428141825391,13.5660356841042,19.04831,18.73937,18.46501,18.27913,17.83813,1035,301,2,116,478533605652457472,QSO,0.3948658,425,51898,95
1237649918969315368,23.3941274272763,13.5414121942648,18.81678,18.55961,18.26237,18.12642,17.77408,1035,301,2,117,478523435169900544,QSO,0.3984252,425,51898,58
1237649918969315464,23.4057267103708,13.5081175062229,19.18529,18.22089,17.86336,17.72648,17.71123,1035,301,2,117,5247934458946887680,STAR,-0.0003874741,4661,55614,418
1237649918969381002,23.5314768726854,13.4918382891858,17.54028,15.60187,14.72434,14.29062,13.95875,1035,301,2,118,478523710047807488,GALAXY,0.06150585,425,51898,59
1237649918969381019,23.5401715839547,13.4822381310219,18.33316,16.70947,15.91148,15.48532,15.17922,1035,301,2,118,479720528186206208,GALAXY,0.06114325,426,51882,317
1237649918969446495,23.6575588107199,13.4830211567241,19.12104,17.72055,16.98205,16.56332,16.28012,1035,301,2,119,479706784290859008,GALAXY,0.1208085,426,51882,267
1237649918969511962,23.8631702628737,13.4882775766349,18.91926,18.95518,18.68492,18.72724,18.81737,1035,301,2,120,479707334046672896,QSO,1.316978,426,51882,269
1237649918969577482,23.9435170414653,13.4614617589837,19.02018,18.70032,18.6075,18.39635,18.43465,1035,301,2,121,479705959657138176,QSO,1.594976,426,51882,264
1237649918969577495,23.9889437870503,13.4220490095283,16.39689,15.25397,15.1052,15.06719,15.13035,1035,301,2,121,478508591762925568,STAR,-0.0004250415,425,51898,4
1237649918969643218,24.1391585001408,13.5587431553871,19.59971,18.03099,17.34425,16.93693,16.69568,1035,301,2,122,479697988197836800,GALAXY,0.1100455,426,51882,235
1237649918969839713,24.5972010799615,13.4231441342205,18.71487,17.41558,16.82697,16.47143,16.26373,1035,301,2,125,479684794058303488,GALAXY,0.07592985,426,51882,187
1237649918969839755,24.6864725820205,13.4692100893286,19.59569,18.32062,17.52145,17.04797,16.7152,1035,301,2,125,479679571378071552,GALAXY,0.1553917,426,51882,168
1237649918969839763,24.7026227540219,13.4450753477487,19.47268,17.67037,16.726,16.25147,15.901,1035,301,2,125,479680121133885440,GALAXY,0.1117364,426,51882,170
1237649918969839771,24.7069449345832,13.4172179328603,19.20355,18.05928,17.62633,17.31258,17.17038,1035,301,2,125,479678196988536832,GALAXY,0.08365738,426,51882,163
1237649918969839790,24.6286080167971,13.5280577827743,19.55,18.39973,17.65845,17.26853,16.97928,1035,301,2,125,479679846255978496,GALAXY,0.1549218,426,51882,169
1237649918969905249,24.747230642402,13.3522760046339,19.08875,18.87859,18.28186,17.89412,17.68338,1035,301,2,126,479660055046678528,QSO,0.2433957,426,51882,97
1237649918969970738,24.9838601875784,13.4288281725436,19.04674,17.68537,16.78623,16.31546,15.96654,1035,301,2,127,479674348697839616,GALAXY,0.09537451,426,51882,149
1237649918969970765,25.0043170534931,13.4643079614452,18.07484,18.02114,17.62386,17.52535,17.52093,1035,301,2,127,5247839900946898944,QSO,1.297421,4661,55614,74
1237649918969970802,24.9247340130746,13.4522450125157,19.41193,17.9056,17.03602,16.60703,16.28514,1035,301,2,127,479672149674584064,GALAXY,0.1203654,426,51882,141
1237649918969970826,25.0191330517249,13.4170608679063,18.13426,16.8581,16.32589,16.02929,15.84409,1035,301,2,127,479673524064118784,GALAXY,0.04461693,426,51882,146
1237649918970036290,25.1171762574464,13.3890931338337,17.95691,17.60577,17.59757,17.42985,17.33805,1035,301,2,128,479674898453653504,QSO,0.4924303,426,51882,151
1237649918970102002,25.2537922335346,13.440261715983,19.17038,17.64244,16.7199,16.25682,16.0076,1035,301,2,129,479663628459468800,GALAXY,0.1564699,426,51882,110
1237649918970102065,25.2725125158998,13.4103444959707,19.00061,18.01411,17.67128,17.48635,17.37842,1035,301,2,129,479662254069934080,GALAXY,0.03929089,426,51882,105
1237648672922337955,245.700633163194,-0.844300570061714,18.04187,16.38026,15.51751,15.04708,14.68362,745,301,1,581,409906214726559744,GALAXY,0.04593659,364,52000,286
1237648672922468549,246.020742957894,-0.877447933024285,18.05132,16.94163,16.56012,16.27179,16.12879,745,301,1,583,409897693511444480,GALAXY,0.05315065,364,52000,255
1237648672922468973,246.015171970656,-0.902868762939568,17.75489,16.31037,15.54011,15.10274,14.79766,745,301,1,583,409898793023072256,GALAXY,0.04652571,364,52000,259
1237648672922534038,246.152486636722,-0.919125261932695,19.14551,17.94895,17.85661,17.85323,17.88321,745,301,1,584,409883399860283392,STAR,-0.0002215363,364,52000,203
1237648672922534053,246.160300368923,-0.896662044102853,18.03995,16.84321,16.26401,15.86949,15.62851,745,301,1,584,409882850104469504,GALAXY,0.04825275,364,52000,201
1237648672922599495,246.273403006373,-0.93545139750057,19.22729,18.10856,17.62888,17.42704,17.30622,745,301,1,585,409885049127725056,STAR,-5.154613E-05,364,52000,209
1237648672922992757,247.176103508063,-0.882946006297217,18.64252,17.46848,17.34717,17.33329,17.36111,745,301,1,591,409842443052148736,STAR,-9.555041E-05,364,52000,54
1237648672922992973,247.254488648274,-0.854530837988111,18.25633,16.75476,16.15203,15.92617,15.82208,745,301,1,591,409831722813777920,STAR,9.406324E-06,364,52000,15
1237648672924041541,249.659314942738,-0.904867053739799,19.32972,19.59161,19.94725,20.23962,20.30066,745,301,1,607,391814020249708544,STAR,-0.0001165548,348,51671,3
1237648672924041814,249.583195710872,-0.915852881233561,19.56442,18.31213,18.15499,18.12128,18.10196,745,301,1,607,391814295127615488,STAR,-0.0004299154,348,51671,4
1237648672924107240,249.692211980955,-0.891026543234362,19.57101,17.94255,16.91265,16.47159,16.0629,745,301,1,608,391814844883429376,GALAXY,0.08782733,348,51671,6
1237648673432076294,183.70192877105,-0.6319931232798,18.10185,16.71889,16.11128,15.8495,15.70898,745,301,2,167,3722255136291135488,STAR,0.000592011,3306,54922,109
1237648673432207385,184.069273934303,-0.63151277795457,18.38508,17.15037,16.61963,16.38986,16.27164,745,301,2,169,3722243316541136896,GALAXY,0.7351998,3306,54922,66
1237648673456259238,238.987770082002,-0.6023347421219,18.14292,17.74537,17.58131,17.57654,17.47079,745,301,2,536,386235098602694656,QSO,0.7628108,343,51692,187
1237648673456455739,239.407945254127,-0.509933341717728,17.80781,16.46973,16.38199,16.34636,16.35388,745,301,2,539,386224103486416896,STAR,-0.0005827661,343,51692,147
1237648673456455904,239.382779342383,-0.467645077965633,18.92431,17.23879,16.34981,15.87913,15.53199,745,301,2,539,386224928120137728,GALAXY,0.08465462,343,51692,150
1237648673456521499,239.542339974415,-0.522224201103128,19.2607,17.75067,17.52371,17.3766,17.15547,745,301,2,540,386223553730603008,QSO,2.832395,343,51692,145
1237648673458028590,242.981941801594,-0.485089758774735,18.10821,16.77918,16.21246,16.0048,15.90154,745,301,2,563,389644684177205248,STAR,-0.0004178351,346,51693,303
1237648673458028867,242.954822857834,-0.44645743725235,18.90115,17.03906,16.03109,15.4815,15.06539,745,301,2,563,388466282539804672,GALAXY,0.08011556,345,51690,112
1237648673458028997,243.021007365617,-0.494569887301748,19.2421,18.07248,17.57599,17.21374,17.00031,745,301,2,563,389647707834181632,GALAXY,0.06661516,346,51693,314
1237648673458421817,243.884393926507,-0.458423132056655,17.01633,16.8166,16.47103,16.01772,15.98409,745,301,2,569,389622693944649728,QSO,0.1464716,346,51693,223
1237648673458487559,244.112956714999,-0.492485347446116,17.34144,17.66519,18.08743,18.37465,18.64286,745,301,2,570,389614997363255296,STAR,-5.111503E-06,346,51693,195
1237648673458487577,244.138857081011,-0.484508164861192,19.17439,17.9477,17.45896,17.27624,17.12362,745,301,2,570,389614447607441408,STAR,-1.160469E-05,346,51693,193
1237648673458553624,244.284910358756,-0.455476626971969,18.63084,16.69326,15.67451,15.20557,14.82077,745,301,2,571,389605926392326144,GALAXY,0.09280799,346,51693,162
1237648673458684342,244.491830991142,-0.470565563957013,18.43597,17.47617,17.10257,16.90971,16.82976,745,301,2,573,389602078101628928,GALAXY,0.01660742,346,51693,148
1237648673458684355,244.496790593595,-0.498397857386447,17.9878,16.51811,15.74451,15.30433,14.98556,745,301,2,573,389601528345815040,GALAXY,0.0504769,346,51693,146
1237648673458880550,244.916396994536,-0.523075658434574,18.45084,17.39167,16.97855,16.82599,16.76456,745,301,2,576,389583661281863680,STAR,-0.0003407495,346,51693,81
1237648673458881046,244.925582121036,-0.45583640520824,19.34707,17.76923,16.92714,16.48486,16.14608,745,301,2,576,389590533229537280,GALAXY,0.07900908,346,51693,106
1237648673458881081,244.935544825999,-0.479246996224929,18.53797,17.16947,16.5021,16.18933,15.95892,745,301,2,576,389591082985351168,GALAXY,0.05936759,346,51693,108
1237648673458946200,245.128493328899,-0.499415435018571,19.18215,18.79711,18.8115,18.61492,18.51464,745,301,2,577,409911987162605568,QSO,0.5382954,364,52000,307
1237648673459077169,245.36735255391,-0.45707380877553,18.12316,16.31978,15.37991,14.91012,14.5367,745,301,2,579,409910612773070848,GALAXY,0.05909181,364,52000,302
1237648673459077500,245.376694392899,-0.457007951610686,19.46922,17.96987,17.31625,16.92729,16.71774,745,301,2,579,389579812991166464,GALAXY,0.06916405,346,51693,67
1237648673459339331,245.978479351271,-0.48345549515451,19.38072,17.38953,16.26663,15.75659,15.36963,745,301,2,583,409888347662608384,GALAXY,0.09362785,364,52000,221
1237648673459339959,246.034378113226,-0.473284059283995,19.51987,17.56103,16.443,15.95302,15.57304,745,301,2,583,409879826447493120,GALAXY,0.1424379,364,52000,190
1237648673459470810,246.268157013529,-0.426989896339287,19.46025,18.28482,17.78494,17.50377,17.31497,745,301,2,585,409871854988191744,GALAXY,0.04653732,364,52000,161
1237648673459667002,246.695625778243,-0.510110723913477,18.0106,16.81185,16.32209,16.03653,15.92627,745,301,2,588,409867731819587584,GALAXY,0.044495,364,52000,146
1237648673459667234,246.78208089527,-0.492431556613583,17.60994,15.90911,15.0209,14.54955,14.19971,745,301,2,588,409857011581216768,GALAXY,0.04619161,364,52000,107
1237648673459798485,247.021139091697,-0.448676629049108,19.23512,19.08207,18.78046,18.81124,18.99055,745,301,2,590,409847940610287616,QSO,1.149604,364,52000,74
1237648673460322580,248.26901575673,-0.488919926197213,19.27635,17.99304,17.47953,17.29088,18.2856,745,301,2,598,391878066802026496,STAR,-7.320753E-05,348,51671,236
1237648673460585255,248.89452046122,-0.452329487143864,18.73576,16.83826,15.94847,15.53803,15.15638,745,301,2,602,391858000714819584,GALAXY,0.07018682,348,51671,163
1237648673460847568,249.49655124089,-0.498468271539199,18.99369,17.31122,16.48666,16.05332,15.74858,745,301,2,606,391842332674123776,GALAXY,0.05894065,348,51671,106
1237648673971437587,189.429820970643,-0.131042118889625,17.83883,16.62422,16.84056,17.03584,17.15817,745,301,3,205,3259512192768174080,STAR,0.0006484753,2895,54567,116
1237648673971437597,189.44854453545,-0.0527452431680111,18.97562,17.84829,17.49412,17.374,17.35097,745,301,3,205,327722117388855296,STAR,0.0002573865,291,51928,310
1237648673971437601,189.453800993564,-0.0973128417208388,17.66081,16.62739,16.28842,16.17215,16.14751,745,301,3,205,3259512467646081024,STAR,5.906141E-07,2895,54567,117
1237648673971437606,189.468746610975,-0.0359997477233561,17.28231,16.209,15.7648,15.51375,15.47968,745,301,3,205,3259513017401894912,STAR,0.0005791125,2895,54567,119
1237648673971437623,189.522249247665,-0.0270313533159909,16.32175,14.72385,13.8848,13.46923,13.15061,745,301,3,205,326652842548946944,GALAXY,0.01251297,290,51941,516
1237648673971437743,189.497149879798,-0.11058547294874,19.25978,18.10524,17.4296,17.08964,16.85153,745,301,3,205,327724316412110848,GALAXY,0.1383053,291,51928,318
1237648673987231888,225.529253297311,-0.0297877635367148,19.21136,18.738,18.76889,18.96195,19.18182,745,301,3,446,4521722972021432320,STAR,-0.0001976672,4016,55632,396
1237648673987232019,225.494355599868,-0.11431690926334,19.43974,18.09289,17.40579,17.0081,16.82082,745,301,3,446,349090577159055360,GALAXY,0.04019753,310,51990,224
1237648722828132593,149.857667790847,1.19915086057676,19.42995,17.39055,16.39533,15.93605,15.53438,756,301,6,227,564157529563621376,GALAXY,0.09834226,501,52235,297
1237648722828197913,149.951176283532,1.09513646568726,17.07409,15.73752,15.10394,14.79194,14.54627,756,301,6,228,564146534447343616,GALAXY,0.03230694,501,52235,257
1237648722828197928,149.982089961382,1.11064326623684,17.87073,16.97596,16.65526,16.44427,16.28964,756,301,6,228,301906678931023872,GALAXY,0.03252251,268,51633,602
1237648722828198059,149.994860042915,1.05499238509128,18.24411,16.95014,16.34742,15.98839,15.75474,756,301,6,228,301910252343814144,GALAXY,0.04647528,268,51633,615
1237648722828263440,150.055702389589,1.20088562530315,18.6547,18.55897,18.57645,18.36495,18.33595,756,301,6,229,562962906136733696,QSO,1.804534,500,51994,47
1237648722828263481,150.105525431218,1.14806767471397,16.80993,15.13045,14.5649,14.39641,14.34659,756,301,6,229,3211212019688564736,STAR,7.615701E-05,2852,54468,529
1237648722828263521,150.17303854037,1.14893455991085,16.96315,15.86509,15.49731,15.37847,15.35846,756,301,6,229,3551113400954232832,STAR,0.0002966967,3154,54821,91
1237648722828263523,150.177373002997,1.14229310763081,18.92824,17.38837,16.72043,16.46886,16.33774,756,301,6,229,3228098319452497920,STAR,0.0001462498,2867,54479,521
1237648722828263539,150.191907725484,1.08542136023051,16.71075,15.82018,15.55912,15.46948,15.46105,756,301,6,229,3211210370421123072,STAR,-0.0002828623,2852,54468,523
1237648722828263565,150.054716250671,1.09267599083489,19.56484,18.09186,17.48652,17.27554,17.19135,756,301,6,229,3228076878975756288,QSO,0.4898429,2867,54479,443
1237648722828263654,150.166548666102,1.06848957996257,19.40369,18.20193,17.6602,17.3032,17.1335,756,301,6,229,301907778442651648,GALAXY,0.09363134,268,51633,606
1237648722828329033,150.332063923322,1.08384400508297,19.05446,18.89726,18.7176,18.77638,18.74208,756,301,6,230,562952460776269824,QSO,1.108809,500,51994,9
1237648722828329092,150.221654746986,1.16683096144579,19.24837,18.34879,18.0099,17.86746,17.83098,756,301,6,230,5333422587786534912,STAR,0.0006392876,4737,55630,126
1237648722828329145,150.289021327745,1.09236131035726,18.43393,17.4587,16.9533,16.60649,16.44025,756,301,6,230,562950536630921216,GALAXY,0.1241521,500,51994,2
1237648722828394769,150.448934592528,1.1413287796255,18.99284,17.23192,16.22528,15.76088,15.36745,756,301,6,231,564143510790367232,GALAXY,0.1240381,501,52235,246
1237648722828460042,150.526295066562,1.10441336400157,17.91676,16.96593,16.7293,16.60566,16.56816,756,301,6,232,564133065429903360,STAR,0.0006396938,501,52235,208
1237648722828460072,150.560810162962,1.14067281891759,18.16005,17.78136,18.0508,18.27698,18.54817,756,301,6,232,3228114262371100672,STAR,4.604178E-06,2867,54479,579
1237648722828460189,150.588406157835,1.12394329061709,19.49332,18.30225,17.55129,17.13587,16.8486,756,301,6,232,564132515674089472,GALAXY,0.1588591,501,52235,206
1237648722828460206,150.620889356275,1.14956154327724,19.55449,19.18794,19.17919,19.15136,19.08555,756,301,6,232,302979806927022080,QSO,0.6833993,269,51910,410
1237648722828460227,150.630965840531,1.15023960505872,19.38338,18.22868,17.85891,17.59174,17.44765,756,301,6,232,564133615185717248,GALAXY,0.08265854,501,52235,210
1237648722828525649,150.705757029709,1.17636973762088,17.80804,16.40565,15.87302,15.66752,15.57402,756,301,6,233,3211221090659493888,STAR,0.0005836763,2852,54468,562
1237648722828525653,150.726952325626,1.10493809940311,17.12679,15.69859,15.13445,14.87864,14.75702,756,301,6,233,3211223839438563328,STAR,0.0008188831,2852,54468,572
1237648722828591131,150.807892630532,1.19316003921763,16.95503,15.77961,15.38362,15.24728,15.20409,756,301,6,234,3551091135843770368,STAR,-3.991443E-05,3154,54821,10
1237648722828591156,150.851980324446,1.14290825738187,19.27622,17.82478,17.25574,17.03518,16.95216,756,301,6,234,3211232910409492480,STAR,5.635808E-05,2852,54468,605
1237648722828591174,150.935421052712,1.19788866239528,18.03662,16.98351,16.61516,16.47126,16.44409,756,301,6,234,302988877897951232,STAR,0.0004934645,269,51910,443
1237648722828591193,150.803391194139,1.14888117367332,18.25865,17.02861,16.46189,16.04739,15.83471,756,301,6,234,302980906438649856,GALAXY,0.06763151,269,51910,414
1237648722828591203,150.816685598629,1.14406169971344,17.84987,16.81754,16.46004,16.16543,16.05188,756,301,6,234,564110525441533952,GALAXY,0.06763194,501,52235,126
1237648722828591222,150.830002835383,1.04923638581668,19.47508,18.2188,17.51735,17.12455,16.88107,756,301,6,234,564111075197347840,GALAXY,0.09899619,501,52235,128
1237648722828591277,150.919919123967,1.20955517756274,19.41969,17.73583,16.94641,16.48913,16.14645,756,301,6,234,564112999342696448,GALAXY,0.04537289,501,52235,135
1237648722828656715,151.087602756012,1.20085189267353,19.3038,18.36229,17.98717,17.82884,17.75356,756,301,6,235,3551092510233305088,STAR,0.0009472847,3154,54821,15
1237648722828656744,150.966662223952,1.09524397559589,18.19801,16.71865,16.05086,15.69007,15.42156,756,301,6,235,564113274220603392,GALAXY,0.04558413,501,52235,136
1237648722828656763,150.979361041531,1.18289773145445,19.13552,17.9118,17.23095,16.83471,16.63399,756,301,6,235,303013067153762304,GALAXY,0.1277961,269,51910,531
1237648722828722303,151.176617821872,1.19952350160943,19.56746,17.68348,16.75961,16.28287,15.9689,756,301,6,236,564103103738046464,GALAXY,0.08233592,501,52235,99
1237648722828787737,151.280833139495,1.2022433851787,17.36759,16.32262,15.92653,15.78974,15.7319,756,301,6,237,303025161781667840,STAR,0.0001573145,269,51910,575
1237648722828853381,151.422623859186,1.09168582672789,18.35793,16.7706,16.00919,15.55539,15.26443,756,301,6,238,564100904714790912,GALAXY,0.06871629,501,52235,91
1237648722828853429,151.50095346906,1.13040962808749,19.42851,17.71706,16.92463,16.53837,16.25746,756,301,6,238,564102553982232576,GALAXY,0.0454929,501,52235,97
1237648722828918878,151.683954439896,1.12983199591582,17.70722,16.25798,15.66043,15.3037,15.05074,756,301,6,239,565280126271514624,GALAXY,0.03258915,502,51957,285
1237648722828918909,151.569218477821,1.2394411844053,19.5525,18.29545,17.64888,17.27122,17.03209,756,301,6,239,564090184476420096,GALAXY,0.04524813,501,52235,52
1237648722828918937,151.593648014423,1.10704221027295,19.02397,17.8075,17.33188,17.01379,16.87898,756,301,6,239,564091833743861760,GALAXY,0.08289812,501,52235,58
1237648722828918946,151.603466216522,1.23286703926156,17.68056,15.88608,15.03724,14.61983,14.32251,756,301,6,239,565279026759886848,GALAXY,0.0455028,502,51957,281
1237648722828918970,151.624781440309,1.06988615177605,19.30037,17.53251,16.70961,16.31328,16.05762,756,301,6,239,565280950905235456,GALAXY,0.04505232,502,51957,288
1237648722828918975,151.631518016085,1.14170731132504,17.38289,15.45476,14.58149,14.15858,13.88777,756,301,6,239,564092108621768704,GALAXY,0.04545481,501,52235,59
1237648722828919001,151.62946630389,1.09353454207439,18.01604,16.88368,16.37504,16.04907,15.84315,756,301,6,239,564090459354327040,GALAXY,0.04709719,501,52235,53
1237648722828984351,151.74758837163,1.13588155235866,19.05784,17.99233,17.61009,17.46888,17.4226,756,301,6,240,565279576515700736,STAR,9.92249E-05,502,51957,283
